Transaction ID,Date,Weekday,Month,Category,Amount,Transaction Type,Payment Method,Merchant,User ID
9a8dad36-1cba-468e-916c-312ddc8ceab5,2024-04-02,1,4,Utilities,299.0,Income,Bank Transfer,Robertson-Mcdowell,e1760a31-6a56-4918-991c-aa958fd0f7d2
1c85510c-79ce-4ed1-9a6f-16b3960c8cec,2024-04-09,1,4,Groceries,88.69,Expense,Bank Transfer,Solis and Sons,fddb5c6e-5738-4021-9ed0-8fe4ab2a6a44
b40ba71a-03cd-47a4-845d-de84975924bb,2024-08-29,3,8,Rent,1210.45,Income,Cash,"Lopez, Phillips and Anderson",0b30bc62-7fa1-466b-98f5-9446c3ce0fcb
c7fb59df-ccfb-47ba-8a07-61bc1fd8dcd1,2024-10-01,1,10,Dining,306.42,Expense,Debit Card,"Calderon, Rollins and Christian",7e9297dc-3d12-49fb-987e-5a61c9070276
41e7e487-35a9-4ca8-8698-e317ad0c054e,2024-07-10,2,7,Utilities,166.78,Expense,Cash,Walker Inc,aae5d356-bd25-4429-9765-8e13d6f1d320
b50bae6d-5504-45c6-abaa-412892efe88b,2024-07-02,1,7,Health,195.44,Expense,Debit Card,"Davis, Walker and Sanchez",3b8e7124-1d7e-4839-8543-255658f0c728
29897033-c293-437a-a9cd-84db80369f61,2024-06-07,4,6,Shopping,238.53,Expense,Cash,Miller LLC,f4bb00b3-9cfa-4b4a-a7ec-d6b6db4eb356
8d93bca5-6b1f-4f8e-9dc3-d2a37c8bcd14,2024-09-24,1,9,Transport,46.34,Expense,Credit Card,Kidd-Powell,f3fc4581-62a7-4423-97a8-6a1214d2405b
6ac494c2-0db4-47a0-a245-81e702399c43,2024-06-24,0,6,Groceries,88.45,Income,Credit Card,Williams and Sons,21f9dd6e-d2cd-46ea-9b13-b5a8f1ec2acf
c6691549-d6fb-4c44-b501-f85b02860877,2024-04-14,6,4,Dining,789.05,Expense,Bank Transfer,"Bennett, Mitchell and Fields",368cb553-d132-4e84-aaf6-267b567d589b
20bc09a0-9335-4a85-9400-5bbd2701703d,2024-05-31,4,5,Groceries,24.41,Income,Credit Card,Avila and Sons,0b3843fb-552b-45f0-b947-98f2e37d9fd7
3d64f16b-1ad8-41a5-99b4-87d7da8ad382,2024-09-02,0,9,Rent,1721.87,Expense,Cash,Scott-Obrien,fa93ce63-b04d-4761-ab48-19a48ab1577b
21f110f3-9703-4a74-86ed-4e3453836097,2024-08-13,1,8,Health,956.63,Expense,Cash,"Miller, Bryan and Mitchell",97ee078b-ee2e-4bed-95e0-686bf0c480c1
e9549d88-ab29-4730-8585-fe285b20f422,2024-04-09,1,4,Shopping,412.16,Expense,Cash,"Silva, Moss and Gonzales",d7b7620c-7758-49b9-8b74-48b85a0f9dc0
0e18ad08-c377-40ef-a637-42eaa8a16e75,2024-02-26,0,2,Rent,830.67,Expense,Cash,Burns-Buchanan,adcb9787-2024-43e7-bddb-7a024e7f9df4
6973f8ad-5c58-472b-962d-9b6572a0f1ee,2024-02-11,6,2,Rent,604.64,Expense,Credit Card,Carroll PLC,d0350303-434c-476b-b0fa-56e3007c382b
489391d9-df7c-4eaa-99d4-01fd53580fef,2024-05-29,2,5,Rent,1923.17,Income,Credit Card,Green-Fisher,4f38f23d-7c28-4974-9cf4-6fb8cd0bf30f
bd3f02ee-4adb-4446-8c57-ae4a1176ea1d,2024-07-19,4,7,Entertainment,160.79,Expense,Bank Transfer,Moore-Taylor,82c44436-c196-4843-82f9-6a0fe32b62bc
4c492312-64d6-4f9e-8c16-3118aa9559cf,2024-07-26,4,7,Groceries,101.08,Income,Bank Transfer,Stewart-Smith,e5232adb-3ab5-4c63-9c41-a3b38f6d2323
150bff58-fb30-4623-bcfc-a8cd40002588,2024-01-10,2,1,Groceries,69.48,Expense,Bank Transfer,Hebert-Carter,98905388-f06b-45a9-bcd3-0f3d13919fb7
b3f194f2-6fd6-4579-86e0-548e394b98f2,2024-02-08,3,2,Shopping,104.59,Income,Debit Card,"Williamson, Porter and Green",7cd85833-36f3-49f2-9d80-cd2f38028ccf
21ebf7fd-ffd9-4e32-a53c-c1257bd498d0,2024-07-07,6,7,Rent,656.85,Income,Bank Transfer,"Waters, Alexander and Martinez",26cff65a-d5fa-4e8b-8059-13ab5caf4366
fedb531f-2a06-4ad6-9d97-04fc41e406b9,2024-03-04,0,3,Dining,318.13,Expense,Debit Card,Arellano-Mcneil,da103739-341c-4a81-b771-abff00624de5
c1dc7611-4669-4768-b5e7-81daad6a1349,2024-07-23,1,7,Shopping,331.48,Income,Cash,Lopez Group,f9831b33-3ac5-417d-ae30-81ce232f900e
71cddba6-0b27-4478-a56f-dc39e9ebd6a7,2024-06-25,1,6,Groceries,68.19,Expense,Debit Card,Sloan-Greene,7a3debf1-d2b6-45d3-b76e-d1bf587523b7
db1c25b9-0d4d-4b5d-acbf-0a99f16632ee,2024-01-20,5,1,Shopping,269.2,Income,Credit Card,Young-Young,8e9a911d-9aa8-461d-acb7-6586eac2bf6c
7d53a8bb-e714-4d55-8e37-658ba083ff49,2024-09-14,5,9,Entertainment,250.7,Expense,Debit Card,Clark-Blanchard,002a2439-fe02-426b-98d3-100628c7db88
306ebc01-8789-4a64-aa83-5cd5576aa70a,2024-07-25,3,7,Health,749.05,Income,Credit Card,"Stevens, Kelly and Mcfarland",2de1b82e-c91b-4264-890c-8904e47dd05e
f28f2b5d-28bb-46fd-b9f3-1f6cf1b63d8d,2024-06-10,0,6,Utilities,232.03,Income,Credit Card,Rose LLC,c410462c-c55b-4a63-bce1-0a11ccd338ad
0f999e2c-ba2d-4158-999f-c57de1077091,2024-05-23,3,5,Groceries,23.05,Expense,Bank Transfer,"Mills, Hubbard and Elliott",f9262d65-8411-474f-9413-9184b0670682
1f59f253-871b-46f4-97e4-6eb7ab02e549,2024-10-02,2,10,Shopping,353.84,Expense,Credit Card,Lloyd PLC,8fb567c4-2e6c-4fb7-8530-55259ecf9252
b5f5aeea-e388-411f-9162-17e27f35e603,2024-02-16,4,2,Transport,491.47,Income,Debit Card,"Young, Taylor and Day",3352475d-3090-4a12-8155-3e7f6967aec0
a7e9840e-bec5-4c4f-9696-56c6eb118799,2024-09-12,3,9,Rent,554.31,Expense,Bank Transfer,Morgan-Cochran,9057b26d-48a6-4aca-b005-b234320a17c7
c4c6774f-194a-4e83-b658-707774288600,2024-09-19,3,9,Transport,298.85,Expense,Debit Card,"Wallace, Garrett and Nelson",90aad37d-df27-4ff2-acf3-ab85d4226871
4a81a32c-2f6c-4530-b738-c978f1856960,2024-09-19,3,9,Transport,229.73,Expense,Bank Transfer,Hill and Sons,c5abf6c4-f89c-4ea0-a06b-e806d3f4dd82
a52cabc4-9ce7-463a-8640-5427ddac110b,2024-01-13,5,1,Dining,26.21,Income,Bank Transfer,Becker Group,3155cb64-604d-456b-9c91-46373997bfda
3a37d645-a5df-4d4a-8b1b-9e7c223f3caf,2024-03-27,2,3,Dining,950.83,Income,Bank Transfer,Sandoval Ltd,c3d0966d-7f79-46db-aa39-abafcbdd81d0
80b2b011-7ae9-4cd2-8126-67194e47afa9,2024-03-07,3,3,Dining,877.43,Income,Cash,Combs Ltd,1e6bbbc5-7c66-4b40-ac3c-10a507456bbf
2ac19445-e7a8-4e08-a924-8d5215643cf3,2024-02-22,3,2,Dining,519.18,Income,Credit Card,Simpson-Shepherd,ef3e0952-6e82-4445-968a-89d4f1435d69
25804edf-0cc2-4a26-93ff-0ff8fc1344e1,2024-08-21,2,8,Entertainment,408.26,Expense,Credit Card,York-Carroll,a8b7260e-d0b7-4855-9607-bb1780cc899e
ff138e39-29af-43c4-83e6-85d87883aa47,2024-03-10,6,3,Groceries,102.08,Income,Credit Card,Carter-Hanson,70cea612-098d-49ba-bfe4-26042d2dec8a
d08cc94c-a0e5-4a55-9539-64eb920ee90d,2024-05-29,2,5,Rent,1924.53,Expense,Bank Transfer,Kelly PLC,ef19bfbc-170b-427e-95d3-9b1235e39226
81b93070-7e35-405d-b6a8-bbd790c2f33f,2024-10-27,6,10,Transport,576.25,Income,Debit Card,"Kelly, Simmons and Howard",1b490e2b-ee64-4d5b-8e6c-a8ceea04c025
46aae4c2-5f57-4e9c-8d79-e0930c5e7856,2024-07-26,4,7,Entertainment,816.79,Expense,Bank Transfer,Beltran-Walton,0f20e0f5-63cd-4e1b-b005-0f93777e45ab
38e6d127-205f-4b13-9d83-fc2aaa55b5b3,2024-02-15,3,2,Rent,1827.45,Income,Credit Card,Price LLC,17946e05-5e2e-4eff-b8aa-6915d7f6d8c8
3731ff7d-04f3-4ca5-889b-fbfffba05810,2024-01-10,2,1,Health,832.99,Expense,Cash,Dalton-Christensen,4feff537-dc66-44dd-b8b2-ae15594bcf66
fc5f8e13-ee68-4aeb-875a-b27195e8fe2d,2024-04-02,1,4,Groceries,36.71,Income,Cash,Chaney-Young,73769d97-cc47-468a-9b8c-9c44452751ac
bebe0006-1750-442c-8b4e-7e03d129b317,2024-09-05,3,9,Rent,1715.23,Income,Bank Transfer,"Payne, Pham and Diaz",3a144125-636e-4ac7-9da3-c3cc131482bf
2c8da2e6-1b6e-42f3-ad25-c3f3ed06adf6,2024-01-19,4,1,Shopping,282.92,Expense,Debit Card,"Ballard, Herrera and Lee",797e042c-da70-4265-bb79-e3673195f730
17e72c00-1cfb-45ec-934b-fbc65488333b,2024-02-22,3,2,Dining,665.27,Income,Cash,Larson PLC,ded88d16-be72-4e01-8802-56faef29d131
16206c96-b857-45b4-812e-796cf47cde0f,2024-03-20,2,3,Transport,940.42,Expense,Credit Card,Moore and Sons,5ce8e692-064e-4e70-b0cf-2d863b837d0d
ac63bd84-7450-400c-8846-b5c162332726,2024-01-15,0,1,Shopping,777.27,Expense,Debit Card,Hawkins-Cantu,dd200d2a-28fa-4981-99b5-f891ad2e6105
4806a14d-5375-48ad-a8e3-e5519364eb72,2024-02-29,3,2,Entertainment,363.39,Expense,Credit Card,Rogers-Montoya,7e8b3cc2-4750-42fb-ac22-97f3b4307cf0
6eb81cd8-13ad-4014-8fce-855b38f8560d,2024-05-26,6,5,Dining,619.1,Expense,Bank Transfer,"Davis, Wood and Lam",34d03ebf-0db5-44af-97a5-dcf2f3c148e2
ffc0ff69-5ae1-40d2-b9ad-b171569c9898,2024-05-29,2,5,Health,980.05,Expense,Bank Transfer,"Schaefer, Preston and Moore",28c1cd6e-70e3-4adf-b43a-e510ee69d5a6
ddeeacec-73af-4b06-ac94-60ac6fde7d31,2024-04-09,1,4,Rent,1420.14,Income,Debit Card,Mcgee-Martinez,7b59a1f4-b2ad-453a-a958-d27868cac2f4
a4de3d82-4ddb-48de-be35-f43112e9816c,2024-05-31,4,5,Rent,824.68,Income,Bank Transfer,Chapman-Ramirez,55d87b0f-c069-449c-beba-ddbf5b0ca36e
b95c1497-4b53-4a96-a48f-ae82c191a347,2024-03-05,1,3,Utilities,272.89,Expense,Debit Card,Holt LLC,42bed5a9-6d41-4490-881f-811c98ed5aee
732c5007-9ab2-44d2-89fa-3c2b5dc0a6ff,2024-02-27,1,2,Transport,846.57,Income,Cash,"Williams, Nelson and Olson",f5b7be84-f153-45de-978a-dd069e0cf613
b1d192d1-0a3d-4cb8-a5ed-c96fed4c6ef4,2024-09-11,2,9,Entertainment,836.42,Expense,Bank Transfer,"Lopez, Jefferson and Lara",f20c0e3c-e99b-4dbd-bc5e-9c3d9f5367fb
0be00b39-6d9e-4e7e-9bc8-6f2111b03234,2024-03-27,2,3,Health,555.64,Expense,Cash,Bailey LLC,90ef62ce-e256-4ff0-a352-f76d3c0b9507
17885cec-ed4e-4865-af64-9cc25eda7b2a,2024-08-22,3,8,Rent,1938.44,Income,Debit Card,Barton Ltd,516517e2-ae8d-4791-b2c6-fc30bb25911a
013c9824-414c-4eee-aefd-c015cfd06e4f,2024-04-18,3,4,Rent,1222.41,Income,Bank Transfer,Reed Ltd,d732c46f-36b3-4e52-82d8-55eebdc7c359
c9f8892c-f9c9-48ff-9c6e-cbd2771e996c,2024-09-05,3,9,Groceries,85.75,Expense,Bank Transfer,Padilla Group,87fe47c4-06d9-4a16-8c4d-9c5cd67638a7
86fd457a-56a1-4c48-bdaf-a58683006ddb,2024-11-08,4,11,Entertainment,825.63,Income,Debit Card,"Goodman, Stafford and Andersen",3972955f-f318-48ac-b287-62cda517adae
a236bd80-434e-4ded-9218-83bd42c7c36d,2024-06-14,4,6,Rent,682.15,Expense,Cash,"West, Cannon and Cole",b618d4d9-c2df-4607-859e-49fc90adf6b0
bbd0891e-5974-48ec-a20b-5b96428b8275,2024-07-06,5,7,Groceries,166.06,Expense,Cash,Weeks-Chen,bb311617-0ecd-4456-bbc7-555ca5e1cd1f
6274a2c0-3686-4bd0-8da1-18b7d91ffb43,2024-10-25,4,10,Dining,396.18,Income,Debit Card,"Jackson, Woods and Powell",7ea7ae96-fac3-4c8f-95cf-23f1417d3af7
ce8a6604-0fcd-46d9-93ea-e349872afef3,2024-09-17,1,9,Shopping,20.5,Income,Cash,"Wu, Chavez and Atkins",cd53e991-e84b-4b88-ae5d-237cdfbea358
51438560-c351-47b2-ae6a-7b32ed290d99,2024-07-05,4,7,Transport,488.57,Expense,Debit Card,Brown PLC,0175d981-87aa-4162-9563-91411b63d9e6
70678a09-f6a2-42c2-a770-0f35dbc8c7cb,2024-07-30,1,7,Dining,663.1,Income,Credit Card,"Leonard, Middleton and Larson",d89b07cd-1b86-4285-9bba-0fcd5f859cc7
e7d59d54-ade8-414b-b8f2-4d9de72a8871,2024-08-21,2,8,Health,400.55,Expense,Cash,Lara Group,b6c18082-a54c-4e9e-922e-dfed7b7a626e
2780617c-97e9-4120-9ded-c786900c1972,2024-09-06,4,9,Transport,130.51,Expense,Cash,Rogers-Robinson,e0838f91-0530-4fdf-9b02-2118e655b0ab
cbfac93a-ba6a-48d0-a59a-ee3bb94eb20a,2024-01-04,3,1,Groceries,51.25,Expense,Credit Card,"Ali, Richardson and Salazar",12e08ed0-5173-4624-b0c6-ca0562ba0d67
7c608faa-d8e5-4f0b-8f3a-e537c4310ddd,2024-11-07,3,11,Groceries,161.08,Expense,Credit Card,Chavez-Diaz,900e0786-0aa3-4c8a-ae5e-ae54d08cd4b1
38a47343-1388-421e-a053-42f33ee53a20,2024-10-05,5,10,Rent,1136.2,Income,Credit Card,"Welch, Brown and Collins",f71337da-ca57-4b12-860a-37ad68481a2f
285ff996-7b7d-41d4-b531-f2269f2cda97,2024-02-12,0,2,Shopping,196.56,Income,Cash,"Elliott, Booker and Roberts",6d680a1c-3619-4d80-8eae-0439a863da0f
03a331eb-f3f5-4308-87d4-7e6d53feda78,2024-07-10,2,7,Rent,631.58,Expense,Credit Card,Carroll-Cortez,c5a31caf-bae1-4218-b58b-82e7275877ee
97672ed8-e478-4295-8639-3390b91cb4a0,2024-10-27,6,10,Groceries,120.09,Expense,Debit Card,Williams-Horne,308982ec-d51d-4f01-93de-70ff74c07063
b4f79201-f319-4ce6-bf98-ce50c01b95b0,2024-01-14,6,1,Dining,667.68,Income,Credit Card,Johnson-Stevens,d5608029-697f-4c0f-83b4-e0b9876e4f34
771b5417-8d48-4a0c-8e9c-67b9974fae9c,2024-06-27,3,6,Health,480.68,Expense,Debit Card,Marsh-Young,1b072b29-a310-4440-b899-f21337555406
24a80550-cb6e-4c59-9234-c7c4cd4d475e,2024-06-10,0,6,Rent,1497.97,Expense,Bank Transfer,Reed-Jackson,0c1c78e7-ed2d-42eb-a9ed-7ba24f3d3990
6653ae5b-f82f-4674-8427-42d90b0adcaf,2024-02-02,4,2,Shopping,948.94,Expense,Bank Transfer,"Lynch, Pearson and Ramos",982adac8-006a-4215-8d31-83764ac436fa
837d84fb-1020-4d82-8e17-83c77642528e,2024-09-24,1,9,Transport,969.58,Income,Credit Card,Anderson Ltd,65f241d4-c851-477c-b066-526eacf324d5
8b4f4ab6-1243-4d60-9dd6-29e4be6119bc,2024-05-28,1,5,Utilities,82.32,Expense,Debit Card,Gray Inc,c95458de-56b7-4970-a910-7c1f86d25d72
01a83a3d-0a7f-4f8d-b42a-18becf8ece69,2024-04-04,3,4,Groceries,155.12,Income,Cash,Brown-Smith,c0135411-2650-499d-ab51-d5b401946e64
2b558b40-1de1-4ac0-b993-269421e585be,2024-02-24,5,2,Rent,594.7,Expense,Credit Card,"Foster, Poole and Sawyer",5191cd6a-0ab5-4dac-9d32-3961f1a43bbd
1f347d31-0927-49d4-bec5-5cabd8494b76,2024-02-07,2,2,Utilities,167.81,Expense,Bank Transfer,Juarez PLC,60f93f41-bbe3-4494-9173-2088e89e3ed8
b9ed8cad-44c3-4dc5-8a2a-35c332289260,2024-08-07,2,8,Entertainment,426.44,Expense,Cash,"Rodriguez, Patton and Moon",e6a7b865-84a6-41c5-9db1-e6a46fb5f47d
d6bb889f-0a27-4efa-9095-39e0d7d4980d,2024-07-04,3,7,Rent,1193.66,Income,Credit Card,Campbell LLC,cda3cd5a-ca9e-40b6-94e1-521c1450b807
d60088f3-3ab8-4037-acf0-9371fe0a5454,2024-10-28,0,10,Entertainment,151.61,Expense,Debit Card,Hansen Ltd,91426c7d-1cb0-4d20-9ce0-919926dcf095
e97fa32e-2297-41a9-85e3-f52441ddd517,2024-05-28,1,5,Utilities,112.96,Expense,Bank Transfer,"Giles, Hunter and Hughes",1bc9c92b-2556-4da0-b231-720f6ec142ca
050f08a6-7c14-4e97-9fd4-e0c2e5f33e3d,2024-01-25,3,1,Shopping,911.95,Expense,Bank Transfer,Hess LLC,d083abf6-c964-4ce7-8d2a-0724da92891e
09397f90-53ab-4026-90ee-e90463f62d0b,2024-08-19,0,8,Entertainment,463.79,Income,Cash,Mccarthy Ltd,1568acdc-b74b-473d-a6ab-34da281c45f5
24550113-caf2-475d-b6e3-9260a9d2faaf,2024-07-20,5,7,Utilities,190.86,Income,Cash,Bass-Baker,b2003c36-54d2-4b61-8ce7-1887865e2e70
d64dd2e5-9e20-43db-9864-f696f2915077,2024-06-30,6,6,Dining,304.78,Income,Debit Card,Smith-Beard,407809b7-f7e8-46b4-a443-3b5e4b5dc077
371be782-6b3f-4398-a368-d57ac4711b28,2024-09-09,0,9,Health,767.91,Income,Credit Card,Hanna and Sons,76839ecf-a8d2-48a6-9d88-cbe43a26318c
715055a7-80d0-417a-8998-762552021cb0,2024-09-01,6,9,Rent,1674.73,Expense,Debit Card,Hahn-Anthony,009c08ed-2754-43a1-b1bd-5066f63163ea
b0b14b86-1710-459d-a68f-06dd044207c8,2024-03-01,4,3,Groceries,24.38,Expense,Cash,Gilbert Ltd,1b1a14b6-3c2f-450f-83ac-34f821589df4
6ce136ea-7319-4e35-aa52-77d58625935f,2024-10-29,1,10,Shopping,481.51,Income,Cash,"Floyd, Ford and Parker",82a1bd00-2d89-4bf1-aace-a715e2691f3c
7fbe54ac-02c8-4e3b-8dfc-d9f87d3bf5a2,2024-10-16,2,10,Transport,595.86,Expense,Bank Transfer,Mendez Inc,4c9de256-e603-403d-9585-db0debd21987
b2ae142c-0802-49aa-bafa-ec956eb1ae28,2024-08-25,6,8,Utilities,288.79,Expense,Debit Card,"Rocha, Butler and Camacho",2cb4dc34-6fde-4069-9633-b48cc1f4ebf5
281aca54-a1fd-4742-8819-fa9960db057b,2024-08-08,3,8,Transport,579.24,Expense,Credit Card,"Franklin, Hamilton and Curtis",11f01e84-9924-4064-9c25-4228d826d4da
b6fb3783-cac1-49a1-81cb-f6610aa3e555,2024-09-04,2,9,Dining,954.76,Expense,Bank Transfer,Martinez-Perry,53e090d0-9869-4735-bf68-30a2d25d81aa
521b180e-f858-4d06-9498-9921fcc810a4,2024-04-09,1,4,Utilities,130.36,Income,Bank Transfer,"Shaw, Baker and Torres",7639a55a-77c0-4d08-981b-af18683376fc
b018012c-3ec0-4346-9e37-bdbbf2538acb,2024-10-05,5,10,Groceries,54.25,Income,Credit Card,"Cole, Cooper and Scott",94fed31e-bf12-407e-8082-1c7f7730e7c2
85686b37-2cac-442c-97a2-6db7a2b77abd,2024-03-23,5,3,Groceries,77.51,Income,Bank Transfer,Carrillo-Thomas,ce4a7635-2c6c-4b91-86df-af7dc87208ef
f5fb2fbd-6d1e-4722-a0ab-bc7fc47b90ed,2024-06-30,6,6,Entertainment,722.88,Expense,Cash,Scott-Gross,7fe70e69-20ca-411a-8a1e-b843a1aee10b
cc8b1f33-c53b-41ac-9813-1e59c4bb1226,2024-04-28,6,4,Shopping,853.45,Income,Cash,Pollard-Barker,a5cbbc85-466f-429c-a0c5-5b2b57bf3ee1
07b28ec5-bac3-46a5-a469-506a30692b1f,2024-01-23,1,1,Rent,1465.25,Expense,Cash,"Johnson, Day and Atkinson",538c37d8-6a6c-4a7d-a27e-bf8b3bd27fd4
903eb26e-f708-4172-a479-efe5d9e4f318,2024-10-20,6,10,Shopping,273.09,Expense,Credit Card,Howard-Sexton,2c155ef5-8d9a-4bcb-bd74-f3258ddb56d2
4e3f9180-3fb3-43eb-baef-b39c22ee682e,2024-03-24,6,3,Rent,824.86,Income,Bank Transfer,Cummings-Robinson,cf1e5ffa-83c3-4f11-aacf-e5e3633992d3
c2e93729-c631-4fe9-a1eb-e8aafc607563,2024-03-03,6,3,Groceries,114.99,Expense,Cash,"George, Navarro and Perry",abbc7c04-7bf9-4c14-8536-a4b35d66713d
a267a276-e6d1-4d2c-9ad3-a3834da2d7f5,2024-05-23,3,5,Health,958.05,Income,Bank Transfer,Beck and Sons,8c13ea4e-9d60-4449-b328-b3a5d75dd61a
cf39c8cf-3b96-4ef8-b3ab-6ceb1cf04f03,2024-01-01,0,1,Rent,1047.15,Income,Debit Card,"Owens, Sanders and Sparks",ac0792a5-5d8c-4633-a673-458e13f70eea
196ba2d1-020e-408f-b887-5e4b7b58a163,2024-06-26,2,6,Entertainment,211.95,Expense,Credit Card,Mcdowell-Wilson,c5a40315-bfaa-4755-9b2b-b23a14386994
d6755ee0-6165-48d7-a2ff-51181ba2f4ca,2024-07-24,2,7,Transport,400.93,Expense,Credit Card,Lewis LLC,2913c6bf-45f8-4b60-9c0b-bd9e3e4c21ff
8b9c988a-5bb2-4e92-9cf7-b51012c47718,2024-08-01,3,8,Utilities,124.76,Income,Debit Card,Hutchinson-Calhoun,c699a7f1-93ac-4e79-89ff-566c567f2fa9
99a2eeee-e5fa-4aa9-b3b5-cb686059f8d9,2024-01-25,3,1,Shopping,227.06,Expense,Credit Card,Gilmore-Diaz,d1fd6505-706d-4b05-a311-54995e7ee752
c27cb42c-c91a-4994-80d2-0cb69b023e3a,2024-10-15,1,10,Groceries,142.93,Expense,Credit Card,Martinez LLC,f0447ca9-a7d1-415a-89d9-55ef107983c6
0fe72140-17ac-4986-9457-722d8e816f09,2024-08-22,3,8,Utilities,153.29,Income,Cash,Newman LLC,0916047b-03df-47d3-b890-d32a4b7e9644
236959aa-39ac-4bf4-bcf5-8d8e759d360a,2024-02-24,5,2,Dining,547.04,Expense,Debit Card,Byrd LLC,25629cd6-4a02-4e64-90dc-33eb65a079a0
304e6c65-a0e5-46d8-a9be-9ddea4ab86aa,2024-06-22,5,6,Groceries,21.19,Income,Credit Card,"Smith, Chen and Thompson",2a3ae5ba-ef2a-4e7a-b29a-934bdd0ec473
bc91156c-6acc-46d5-b1fc-a1d0cf527cb5,2024-06-01,5,6,Dining,142.04,Income,Cash,Neal Inc,1443e283-3f19-43ad-8f34-91791674b00d
3a8af906-56f6-4e73-b573-7b6c0fb83e08,2024-10-16,2,10,Rent,1574.7,Income,Bank Transfer,"Shaw, Castaneda and Callahan",1bd8e6b9-46bc-4ccd-9411-8f89fe149a38
2f9a60a5-f6fc-4756-ba0d-5f07d9bc58e5,2024-04-13,5,4,Entertainment,631.08,Income,Credit Card,Griffith-Carter,cb4b4439-07de-4a16-b882-7e1f97880d9b
41dce793-cd01-42d2-bead-3201ab9657fe,2024-05-26,6,5,Utilities,378.8,Income,Cash,"James, Rodriguez and Shepard",d56f403a-33a7-4b68-bbd3-f06681971c92
1030a3ec-bef8-4588-9f40-ab5d819a2f42,2024-10-09,2,10,Rent,529.23,Income,Credit Card,Crawford-Erickson,b9ec2a27-8a4b-43d1-b0c6-5f672265af8a
4f85f747-e885-4279-901f-3f11d5468910,2024-08-19,0,8,Groceries,131.32,Income,Debit Card,Kelly LLC,3f020e31-4272-4660-b97d-b2d7a819954c
7d12e0d2-4af6-459b-957e-3ee9ca5dc1b5,2024-08-04,6,8,Utilities,127.81,Expense,Credit Card,Anderson-Romero,d2d72c51-cd16-4e1f-bbfc-8daf96e54d70
d11c8c88-556f-436f-8e20-9c6fa6d53205,2024-03-03,6,3,Entertainment,421.25,Income,Debit Card,"Ellis, Elliott and Bender",ecff1f17-2fe8-4dae-adb2-b1118b0f2649
b1229d0c-5846-48f2-9701-848649a9084d,2024-11-05,1,11,Utilities,67.23,Expense,Credit Card,Johnson-Curtis,0575d53a-1f43-44fa-a6c0-bad24791a825
976fe89c-a2dc-41de-8cda-58eb1cde2ea8,2024-01-04,3,1,Entertainment,671.32,Expense,Cash,"Ross, Rodriguez and Gallegos",525c7256-86d8-4242-b20d-ceab79252535
90dcea84-3570-4a0b-9f2b-fb03479eb614,2024-11-06,2,11,Entertainment,995.79,Income,Debit Card,"Huff, Johnson and Reed",6159cf7f-8be0-485e-9eb4-c2b9b41636bc
be7b3810-f9f9-4deb-a0c8-102eeefaacd2,2024-05-29,2,5,Rent,1651.28,Expense,Credit Card,Wheeler-Atkinson,56a1a23b-9107-472e-bca6-6d6137072db3
bb219e09-edf1-4170-ad27-cce43dc1dfc8,2024-11-07,3,11,Rent,1564.2,Expense,Credit Card,Johnson Ltd,a783c1f8-20ba-4286-a510-36fea0fb58a8
32013afd-f13c-40c2-99eb-52d5bcfcd993,2024-05-14,1,5,Health,841.03,Income,Bank Transfer,"Cook, Hopkins and Cline",34c5ec98-b175-4d57-a67a-cf125e86055e
ab0eb3de-7ccc-424b-9281-2b0bd7b93d73,2024-06-25,1,6,Shopping,728.25,Income,Credit Card,"Robinson, Thompson and Howard",b82a1c6f-87e4-4c5c-9cb5-e5fe4fbb8517
388bcd74-1f7d-4802-882d-d7bace8404f9,2024-07-09,1,7,Entertainment,210.31,Expense,Cash,Rojas Inc,1f364366-59de-4688-b1e5-7f1e1000b251
5d661e69-34cc-4334-aac2-d3f23cd46719,2024-07-09,1,7,Transport,282.06,Income,Credit Card,"Gonzalez, Thomas and Carter",1fd4322e-2d25-410b-a1c9-57469028121e
9442bbb6-6dc1-4b13-96fc-b1151627b7b9,2024-05-10,4,5,Groceries,98.46,Income,Bank Transfer,Collins-Tran,11e60e11-79c0-49e7-8c32-0ec9e2cab61f
52db3ce7-3b21-4571-9185-3695ee8b13d8,2024-06-26,2,6,Groceries,118.39,Income,Cash,"Henson, Lewis and Kemp",95a06def-ae4c-4638-8374-b209ab46ad96
598d77ec-e9fa-417d-8e70-9f9de9b9a444,2024-02-02,4,2,Groceries,151.2,Expense,Bank Transfer,Ryan-Wise,6ee76d79-54af-4352-ac92-20effe87b224
368239f3-7be1-4f63-a89a-edadb8b9c348,2024-03-02,5,3,Health,302.83,Income,Debit Card,"Coleman, Ramirez and Nunez",6e32b214-1fea-4ced-9b0a-bcbd33bcd70c
a4e4e5bb-000c-4d24-a77a-237cc46a28ef,2024-02-02,4,2,Groceries,73.23,Expense,Cash,"Jensen, Mahoney and Fisher",b423e204-b8eb-4f0c-a945-455788959d6e
aaa90e31-2736-4677-8b13-0b6a8ef05e08,2024-07-03,2,7,Groceries,23.27,Income,Bank Transfer,"Kennedy, Rivera and Edwards",ca498604-7092-4c28-a845-72f565a2ea25
70889b92-9705-4ee6-b168-74340c115700,2024-02-23,4,2,Rent,1659.25,Expense,Cash,"Duffy, Johnson and Reyes",af1f0cec-1a95-4c4f-97c0-aba49daf66cd
